tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4
-0.4883525377587011,-0.34146467270238207,-0.9199969235467316,-0.9828599617651006,0.04890959016707752,0.7491616545196099,-0.6574687944202074,-0.17763032770095422,0.4526413694435143,-1.1150153514252075,-0.21176564642905224,-0.7891943518766354
0.946944172179272,-1.3814467669278376,1.2593919470380806,0.8354397140796725,0.17999117368807596,1.1367618524151175,-0.756169532314186,-0.6939735036078076,-0.6507715801054982,1.2321902396834483,1.4062637915758398,-1.2052713190994624
0.08226056395755023,-0.32056249324039315,-1.2702643284059478,-0.5213781698658303,-0.5984144905434023,-1.6106096711277835,1.3130387396078662,1.3370383540907484,1.4341982288831763,-0.3366939720688886,1.503482694698991,-1.4035953338006322
-1.076320074999156,0.3299259168690266,-0.6141810183805118,-1.3993280777060593,-0.3874285267377855,-1.51434222345646,1.0750270588955548,1.1127699837510383,-0.5678740692623072,-0.7782203558667192,-0.7913029875553215,1.673551385917505
-0.9313139237740771,0.8783788782470496,-1.3997497956666491,1.1457049769832337,0.6797202657080994,-1.1953450018103813,1.5634305211575386,-1.5434856548242395,1.4192488275566628,-0.04985029854183054,-0.7807301263835811,0.07718584616389043
0.5010071917963805,-1.1749574952729336,-0.6226940286577568,0.5273494499190321,-0.6020467421917312,1.6273394744688077,0.7569075466924013,-1.3403936321937377,0.1163497315430018,0.1669745864905635,-0.3160879643829189,1.089514244644795
0.9343576720739614,-1.6343839255701507,-0.2959259686395728,-0.6282898475238369,-0.05065120814811978,-0.30983798666191487,1.631428006671911,-1.2314382970397948,-1.0278281757742325,-0.3421818091574402,1.3616864827072248,0.25447121962261776
0.6210339670152099,0.6851648606324335,-0.7638449859211374,-1.4140503174204415,0.3517361161711879,-1.314664775610739,0.26054216778462214,0.44537027952491803,1.1047425537422555,1.4515249055652373,0.9514885683662683,-0.5539859008411915
1.5434676427726794,1.2913621592878348,-0.25888737130272554,0.5016270682398902,-2.0394572553843573,1.2016612200921757,1.0090450027936684,1.3247476275572003,-1.6325312720083984,0.6647229993041561,1.1472000401522138,0.05262266568246883
0.2511461092947921,1.180188779457283,-0.41616393542945845,1.627343006074897,-0.18956682545719333,-0.7987296997607529,0.3836051708480903,0.7444654500028269,1.4648324137446445,0.6466851475847026,-0.2819514486490611,0.3306554802182854
0.5128468177349531,-1.2571216549537587,-0.043071766647419026,-1.247964617648217,0.2216569128886066,-0.42506666036960494,-1.2774534347709288,1.3167563099202857,0.3044354079850864,0.25156529261576643,0.7488521599558652,0.9336221614277544
-0.995406398600951,-0.7882074166616192,-1.3000205774723863,-0.8436448415367753,0.40510052728986734,-0.3648503085901577,-0.001971202464773038,-0.3351116346806119,-1.2929161366082347,0.012490812587058574,1.5444605896160817,-0.335439147944903
0.129943664071782,-1.1344520128630495,0.12626857750282644,1.5998070870147838,2.085365674663063,-1.5609744754175685,-0.49919306688684556,-1.5540146539514945,0.027592814073833023,-1.3456656159983351,-0.9237440817402838,0.6854033112646123
1.6094646614508203,0.8336040708440883,-1.459187094491054,-0.47033235324905953,-0.6221364392854617,-1.0108644284850334,1.1980412623220122,0.8930316673595727,-1.30137361474347,0.7933508265440161,0.8018247169289132,-1.4641657794715741
1.3963015640274585,-0.798077216511037,-1.1566430266719359,-0.3432562253196045,-0.5006935305885681,1.1109414557282162,-0.13373150945310094,-0.1100598747442853,-1.4717694048545573,-1.4309481578788903,-0.11524082482059896,-1.256792999745885
1.6923781567907128,-1.3649957079902837,-0.9838866526483693,0.7602054387887012,-2.2186808156859446,1.2482673945411698,0.9061186580050014,1.6915117374169155,1.0638781971983426,-0.9094169140620582,-1.0113712339218028,0.9849365270444143
-0.9002770861455511,-0.9229148036150503,-0.04058901482881182,1.1394951589459452,1.046471323889577,-1.5980998617520146,-0.5922340241615329,0.3764894342307329,0.02888645931056885,1.3085981564329274,1.5083577304630573,-0.5741236966435486
-1.3948939608942592,-1.2612638503726872,-0.8133227759468634,-1.1414240546466605,-1.2556604818339214,0.9730856819189035,1.1679076960300243,0.036403682040275505,-1.1945741411267885,1.1875081405005723,1.4775515570103144,0.3206571410744448
-0.5385693645949174,0.3882681264361767,-0.43528715365039894,-0.05800441268736652,1.6700914583480828,-0.6454512145800555,-1.0775464493935782,-1.1726179928952936,-0.7859604901650742,0.6335644970503882,1.7460630551568865,-0.32472296252657257
0.3544279829171139,1.7030988129387523,0.3019779874579091,0.7846155807264327,-0.23084724645836535,-0.008957320994776632,0.07418715528092927,0.33494550947064583,-1.679795389124632,-0.024833898678774256,0.912124423245546,1.2580462444328306
0.8253420180668227,1.7406506316387669,-0.3768287644703047,0.006927818876543956,-1.1601465056718103,1.699628658787074,-1.1232064437739187,1.4320127467144126,1.3229923363702107,1.7867931790827196,-0.49741130519925536,-0.4633526036786935
-0.5356004479653828,0.48320445426711994,1.1499809247670494,1.5406728392079865,-0.30240426018953254,0.16586937214868874,0.8379181530888832,-0.4786030198955177,-0.769882386272891,-1.6531325641824959,0.8786556679763733,-1.1733323917062723
-0.07799047206747922,-0.2869554851731637,1.1850736076332522,-1.4469486122560438,-0.2929610905174665,-0.785596129042898,0.48274511268111403,0.8115119893233581,1.7875826304762015,1.6162191486554498,-0.6763202325227953,1.107710539768468
0.2806400003239558,-1.4087423626537905,-0.8790490951683694,-1.3983085415042198,-1.6470863639939977,1.586997708033088,1.0188917255566146,0.24944509908755022,-0.23091974643975846,-0.7683839320449507,-1.5665151070908572,1.4957309020925025
-1.0139547539311495,-0.4419836240832188,-0.14851267939903537,0.4624371916304362,-1.0068503154868957,-0.7924435838379926,0.9823169436106892,1.5566868802626832,-0.5893994489036116,-0.47799879349190993,-1.2709911303317964,-1.5214122202591387
-0.0728897428652259,-0.5128653746554322,-0.650496032126869,0.7054339469681363,0.1267456920534432,-0.03633434203797358,-1.2405056446632894,1.0554765152473333,0.5157434712904794,0.7943114598748173,0.8391237358001608,-0.8044084468910192
-1.130723535969538,-0.7475730924419087,1.1007746625268402,-0.3792614758356947,0.22884138852305744,1.2366502631294105,-1.713492226632692,0.07743864785345758,1.2278846057773714,-0.1086364717220082,0.36262098810937327,0.7498444017849908
0.28733277863720375,-1.5771265529386727,-0.6790252489372458,-0.903878197092311,1.9986220835093371,-1.411238528442036,-1.5564805323726147,-0.4976508160456401,0.0590615645431617,0.5725349863466586,0.9833029935762787,-0.9284886365048862
-1.0727545849903464,-0.37680743985839893,1.239958922806353,0.8101943795733252,-0.9422271252509442,0.6000557523515495,0.3583261984478726,0.6748287372867282,-1.0214145640465064,1.2427187151726455,1.3325054913286947,1.6785125471793354
-0.15609725835105537,-0.0029213858219973494,-0.9487836585873425,-1.2004894109843087,-1.1231669514104994,1.6991967658449225,-0.5642538939621968,0.8101798540506046,-0.7584230395193021,-0.03736041995101135,-0.9433128538884815,-1.4750723367102012
-1.3954422423313173,0.24794796218509682,-0.5769966882864286,1.2858972887141913,0.4665552046026659,1.1997309369324383,-1.3018004408790103,-0.7087194878514265,-1.05990692947892,1.7516949001173443,-1.4397645668197347,0.8516145710501201
-0.3738279274333951,-0.7952260099854704,-0.4393817206531875,0.5807496689216235,0.6296860842822977,-0.6147230153416093,-1.6515409120118147,1.1729140348309268,-0.6229110733596416,1.1230464845416537,1.6722324897415786,-0.7564043658952937
-0.6567479780893207,0.4489698112350361,0.42966863379204023,-0.11836676654810573,-0.7913535977974782,1.5374257294986258,-1.6011907520472468,1.432458508019098,0.25536288254659495,-0.6354782387373148,-1.1139829297380197,1.4859324729225136
-0.6950803441220597,1.416182795094068,-1.195611662864192,-1.525969536179019,1.5462676016494592,-1.2265019333553973,-1.3232457770050345,-0.13141172653256528,1.3970429606573382,-0.9688147529673906,-0.6343306050690682,-0.26273028975075435
1.7574136800574827,1.2002049564389112,-0.23766932514540492,-0.7570589921336343,0.18531353516196256,-0.4169982004319869,-0.26132151091519734,0.3569467079643525,-1.5367550711921731,0.8131099595944972,1.7379334628161216,-0.32432512213945547
1.055047410416447,0.20562327757375148,0.5128612300268057,-1.070555739636299,-0.8880118052297652,1.4296435645847616,-1.5308303553857945,1.6375290079151965,-0.9115837183394768,-0.02027385807370102,-1.4955771872293901,0.4875456886056648
-0.9243438605177723,0.7043830540315996,-0.46473642233737616,-0.4929236623979697,0.8633540206998104,-1.616174749889229,-1.434520883005636,1.5530408174041177,0.35986857203857814,-1.50663107919141,1.3984578294495043,1.5966595485847734
1.76229469936773,-0.30208237971081997,-0.9356659051774072,-1.567587338694453,-0.8204727261366251,0.3005248307027772,1.2389218069830588,-0.11591600889021414,-0.029145844312147954,1.5932253049770155,-1.4001290518885114,-1.5690828862179287
-0.8547988007501331,0.09501861395277926,-1.580151165821506,-0.563436639711719,1.425785833596786,-1.3354970895001528,-0.877030864942895,-0.25917385407997456,1.339470492664951,1.7271506113817583,-0.16155027851040293,1.4522182191984143
-0.44192518212640525,0.6429080566914641,-0.747941959175411,-1.4934332814721165,-0.8997951398197518,1.619280683279339,0.4725004642905877,-0.5323069977459953,-1.190244600418337,1.6457860459942941,-1.1108578585569098,0.721462449302377
1.5198670808807577,1.559911127428488,-0.7611854993859237,-0.2904950635864265,-1.973273988642492,1.5378438282763647,1.3363196318692125,0.5469272237772157,1.1393840963075594,1.706896774138803,-0.42749327984715907,1.2320048569143827
1.0320165804687393,1.6992147883270508,-1.0586072175391008,-1.1358595997804295,1.2429964566474636,-0.7866884863985562,-0.1378238486301882,-1.2295747194785565,-1.4313797994142776,-0.3473891630160027,-1.2782502305354748,1.5946474878212142
0.9837686952249182,1.29165096235395,-0.2149913124751312,-1.2818369063136617,0.18715052443507635,0.24265782668142452,-0.6061408737646277,0.038216571129980774,0.8770825223093492,0.183055789352997,0.5829195462615804,1.5132833844833518
0.4697323611052608,0.44739707962631275,-0.6483134772893121,0.7891601016769474,1.0529278807672144,-0.8664638278648992,0.5370817506225696,-1.494343279544276,-0.9001980166458025,-0.9562856628371397,0.7145309361511691,1.0424613135885679
-0.06987240600751855,1.4982712738875577,1.3487916800956465,0.38655339821794676,-0.9900699722769346,1.4948835769340365,1.0076976697881757,-0.7858707547038563,-1.0474432062934516,1.4446781117202148,0.6593390569375558,-1.3094421377467542
-0.2626533307884617,-1.4831342011283952,1.4690412754071942,-0.9436541559392726,-1.6181630676432257,0.9151358582919106,1.5444725298642858,0.3465654715663661,1.3342099824672553,-1.271128875473476,0.11741464371635633,1.52402024002296
1.0830072386514977,-0.06985978977256453,0.03065491992113663,-1.1981387884540415,-1.0793432557663787,1.3763484280182163,-1.0598222324821582,1.5520743452583228,-0.7274307031009506,-0.02475232844484863,0.11633479652046019,-1.448308720294774
-0.9187249017381551,0.776016941956777,-1.1430214597890063,1.1683673532534598,-1.2487790596539527,0.7888983035281641,-0.12880154019932796,1.5036413836522668,0.23011885679951333,-0.7039088864824051,1.7565069177792005,-0.14604756743537994
1.305247843373821,0.39366250000372177,1.5975019465499785,1.705603587475814,0.05940811203063568,0.9987494501497556,-1.1421274996875588,0.03848648356218384,-0.899899182527435,-1.0890513371738129,-1.5484442268990855,-1.5839571077035686
1.2064626952915296,1.6270120392129022,-1.1155972695742358,-0.3051590166963816,1.2506762022997437,-0.3801343516427498,-1.699427413689148,-0.09014258869411519,1.5482095077445392,-0.4812040444307932,-0.7269246726972356,-0.08439387929977356
-1.1698834807855836,1.3121658460233243,-0.12654519080751783,0.8639662047238208,1.9554858192376223,-1.486122607230755,-1.3958654451859236,-0.5083756135299532,1.7092540531295275,0.26807824524883483,1.2350325806355038,-0.9144084243616507
-0.6814383960482039,1.5854743489012968,0.7521009580437737,-0.6434866068617319,-0.014205001464817808,0.6439088917081275,0.5409136521679236,-1.1596809317371388,1.5021472319793914,-0.07923232730123746,1.3249501599593685,-0.9890924902449858
-1.3245028080467125,-1.1886070329899918,-1.4519968078950816,0.7424314925379809,-0.4299842225551825,1.0094793015780947,1.2269639129565075,-1.4899135896985474,-0.9155801026802689,-0.35712971244007785,0.6864352507401053,-0.7117679715814367
0.2770459138415659,1.0118710051736524,0.9212627306621324,-1.2726911625173627,0.5626287521411738,-0.5638572165260306,0.5162842120328736,-0.9265756418617549,-1.511620402673409,0.7321455386233673,-0.1566849895453004,1.4434507761639876
-1.1051142403511545,-0.6049531200098942,1.4729013490644858,-1.2945201739993286,-0.9992081435836119,1.5570684094652545,-1.4053884585383418,1.5774999874234532,1.0072165926852583,0.9588158898771088,0.2326307574086337,-0.6763587887793153
-0.6911853123383779,-0.5414699007151456,-0.9654930378304237,1.7538511364289782,2.4404283164833775,-1.423768294891831,-1.4460268194061516,-1.3610885954445142,0.48986479825951645,-0.12686626501900208,-1.0417154078460678,1.1348768967628113
-1.5742501124415158,0.2682384510898562,-0.8608946051331478,0.8561276625195586,0.7179648641212808,0.21108869551215215,0.2396102706446412,-1.6947084555465228,-0.2704448429544797,-0.22594503146496744,0.4292787546223425,-0.5695248155659729
-1.4713914495220048,-0.8359230941520437,1.180884873273085,1.2571670318532107,-1.3693283276621737,1.13953128332264,1.249077788850401,-0.01416614251446709,1.5996093100129565,-0.48188363615307234,-1.2142546341380787,-0.48002246900825307
-0.2657820122505704,0.5777236701750107,-0.01502527035199181,1.316447946781002,2.269703478388748,-0.8101851196855416,-1.5495148198168132,-1.575668545692595,-0.46432288696223073,-0.29569209723891093,0.19013127312347283,-0.36132882989366993
-0.5671376490620192,-0.021053193226992645,1.1833780609212583,0.3735980563426691,0.9639149169685539,-1.0936325782830891,-0.47177274331555125,-0.1053751855902516,1.472509639450142,1.7657195407748976,1.5746681274128176,0.6764809193463035
-0.5518277579828448,-0.8656230535757763,0.3511447547226021,0.8453934062562434,-0.422558942048706,-0.08669608155271058,1.4301300370455792,-0.6091058097926232,1.2371506501062217,-1.5649169948500432,-0.6445696048321944,1.0849437609726649
0.8923042679941783,0.49355706838460656,-0.37163235430447034,0.5540150235924273,2.194466085976426,-0.7210251734803619,-1.5000546475202226,-1.583861416426079,0.23145187875084527,1.3067432058455677,-0.28289113298716284,1.2022615094257825
-1.36405574782093,1.6752639931319828,0.9787571529981317,-1.152522837325515,-0.01780396152343798,-1.1370510304589008,0.4691186354879295,0.6998374916895923,-0.6645754792913589,0.34398819148581183,-0.5920547828325746,-0.24595939936204295
-0.3299899997025738,0.1315519974416361,0.2967817345703206,-1.003695277316143,1.058959780531534,-1.5399478068982573,-0.20446215011083882,-0.090560402957429,0.995629622941403,0.8900077986309234,0.09033642476890424,1.4828993337938008
1.3609296553869605,1.1868166406805962,0.8290008118518921,-0.0438633671991469,-0.4732944269649866,0.8122829348634416,0.016343636697932207,-0.008647437296179653,-0.37359586496641156,-0.5606326637741901,-0.023688279676845104,1.4612800549952931
-0.3693312146031616,0.03554966020856919,0.4036821712553828,-1.3084927153105719,-1.018536291456955,-1.0190801827083469,1.433620552517569,1.3529775733952132,1.5260954547732233,1.009713742675461,1.6180043318142667,1.7337017060847948
1.3320014474418487,1.1229709000714712,1.6054156521563117,1.5546327505050166,-0.09976289511369597,0.30940378765591836,1.5145982815493928,-1.6491170262366073,1.1726055999016616,0.39703960558478446,0.8950729683221852,0.7107109653602769
-0.39293946872896834,-0.7835837180992646,0.7560562156463644,1.5102559716199488,1.5258847214134246,-0.00030112880004176955,-1.698217435577226,-0.9482671422282906,1.19805384509422,-1.1291288182039745,1.103915633642407,-0.7578069588027386
-0.4267141275539399,0.9607243725828398,0.8354847120795925,-0.9444271417915311,-0.8524887490922914,-1.1566564473965522,1.1635472575608656,1.472532691939538,-0.10240668314091127,0.10904042549023066,1.5353685186973902,0.9966322902882581
-0.15278875956697632,1.1794407327396368,1.1005240046029234,1.2671601285032266,-1.048960834365887,-0.40303701046344464,0.8311339231681636,1.3910964261056653,-0.4626852969999117,-0.9744673895017474,0.3716822326275231,0.9040487630579478
-0.33821213959476915,1.3179617275392785,-0.872251773444906,0.6174753023143893,-0.182459754406789,-0.8959725227458208,-0.2277434212240308,1.4399265470211482,0.7032640223883373,-1.1514566267566444,-0.22258166870215443,-0.8249487189775774
-1.4103803064087292,0.6815461377114627,0.9209207803423505,0.7853492392272072,-1.1650880248193702,-0.3320863848902274,1.635385046957065,0.718238772415584,-0.36450557529586175,1.094920234592761,1.5491517063252673,0.524481918578541
0.8419609165233247,-1.1815977331872896,-1.1546185800607984,-0.152386465436995,0.9476489980128087,-0.015008732903463684,-0.7364813693476038,-0.8918468326278085,-0.167248312502441,1.5988054786121295,0.3265937641854518,-0.17335128695950994
-1.447619079972761,-1.528101597367924,1.071343812967763,0.23794784906247796,0.29754483774629287,1.5778361304496638,-1.019971957099337,-1.0754922345442541,0.3663167397113328,1.186381860134792,1.455999136988167,-1.4025033203144222
0.48298087931970807,1.0670670611709656,1.5213604525574014,-0.2882294682947303,-2.15371897055777,1.6963927098372267,1.4929985216394464,0.5445807620454594,-0.7967801908875413,-1.4469916538267873,-0.35373589003073536,0.5325360733677513
0.2599285897381051,-1.0928025077985168,-1.3225549005358104,1.457694342486177,-0.0909463221768433,0.37128555016774006,-1.1277977579937273,0.9124324479159867,-0.34112149648446066,0.7334233960078368,0.2482388398575288,-0.47096120908506167
-0.5298546741105409,1.1848587983064034,0.6226939262175933,1.693487113148093,1.056734112209617,-0.3041932469203014,0.16976558389673102,-1.6966009251902716,0.9876609377040312,1.1099597816249867,1.7886488207691205,0.31046744591157055
0.13539733589370237,-1.5363306772729772,-1.0519154097594103,-0.40223107002713115,-0.05576905491866503,1.1226152989837053,-0.5445415706108444,-0.482572758160783,-0.5083675187537584,1.4938643426218459,-1.0594844435818345,-1.437376664034432
0.7339724673196037,-0.5572185940239865,0.41930172094499407,-0.5731192954104976,0.4332949708098239,-0.07717859047882222,0.8390355933620373,-1.5115875598415534,0.6481043086436534,1.521136024818921,1.547659697539687,-1.450416103551015
-1.31266341275937,1.3406639561621856,-1.4428554796552469,-0.19574501169837794,-1.102599361431404,1.5429070131398446,-0.6960748381781843,1.0625180929644926,-0.4043083058726697,-0.8004452573058279,0.066776078956054,1.418522917514027
-0.4686060901870877,1.409305058818223,1.4683423764795096,-0.33855532412001926,1.104616713919651,0.7949060248456106,-1.0296792166753908,-1.6812874317438022,0.37127386269323787,0.3284259599441204,-0.8411230466078115,-1.364256974250183
-0.8052466370741391,1.60899405670725,0.5159964175325118,-1.1960747970477599,1.136873499790671,-0.4751890028925619,-1.490932570308467,-0.006034775682233601,0.5219065122234894,-1.468591376845453,0.6138198233653667,1.509276230124564
1.3043569024026618,1.5950133603885417,0.983379885568823,-0.8160174026658383,-0.23254307171406838,-0.6318900435461364,1.6395111572903858,-0.6021176947371352,-0.5593615502773365,-1.4767599160675033,1.638449050791161,0.9399510621616256
0.5328530048310938,0.7795128682101208,-0.03548064481140186,1.0227871179276868,0.45571289434733736,0.7550467501109123,-0.6217048126610834,-0.9242415087753485,0.7220530184235132,0.07592573810198143,-0.6444446344623296,-1.4293398845625198
-1.0805925870906734,-0.282187903640967,-1.4974914928711438,1.2795600596918117,-0.11611794743883115,1.0400742709699964,0.8036453944198431,-1.641732991342248,0.6423359986308639,1.341189000174511,1.3947765011015252,0.7469729598651345
-1.0744286460434893,1.7636691466524501,0.17353879428081367,-0.3952714042240755,0.31758623837699346,0.6952570583494553,-0.7310229363635201,-0.5158841311936814,1.5069200010021222,-0.9514619623863949,-0.9488324844078075,-1.2210876089497367
0.5286695340796099,1.1375979926107183,-1.0402147129383321,0.9792086879270646,-0.2738060346420239,-0.758229430813296,1.2568952104906046,-0.022137743802653275,-0.01287470993700578,1.7611076784166915,0.3639801173878995,-0.8297388169816255
-1.1420880256039108,0.2377360643602309,0.9452314558966941,1.1253266462491152,1.0379821504461446,-1.3999909075092654,0.683643279623813,-1.0810853751818599,-1.4434883653993058,0.5937292939181473,0.41883552484266384,-0.1591106986830103
0.11149142609051547,1.1373384392099344,-1.2952950147104292,0.7726846453518137,-0.3226212515537205,1.074019060685813,0.3058277256106691,-0.8206821116840053,-0.9040539177126223,0.7493584957186782,-0.11424883764373601,-1.478306563156798
1.6635739622149337,0.39056814859534,-1.1970698791398888,-1.3893379799605008,-2.440105537613649,1.5675686942118647,0.9762247528029626,1.6858289874930492,1.0981081187674984,0.5208779105665381,-0.8960669560071365,1.7541012997975547
-0.5524619441426765,1.3952190673653666,1.7099119696501475,1.4428816725941795,-0.33801090437746534,0.09068687646503565,-0.6617913591943415,1.1559441773805297,0.20437246269054585,1.1336481906749378,1.1322895687971273,1.0462349383520342
-0.977391431146104,0.8705108220684934,-0.7119674140168427,0.23509149338326635,-0.34381511135726844,0.6260027397151112,-1.68043239957434,1.647727925302606,0.4167700223315058,0.3141896037413125,-0.05862608766637541,-0.983518670185349
-0.08661636005388954,-1.277391680843405,0.020746748758326283,0.34016626207149575,0.3929733292864546,0.9992072712634791,-1.3280829011042956,-0.3543584182107729,-1.0765253827976355,-0.2423389025564086,1.1761085382764214,1.7580369140621408
-1.4907055973668764,0.3480153269832825,-0.8198173627162695,0.4827180434331939,-0.5203668595272395,-0.654509090972929,0.1583694706426632,1.3984098963512828,-0.3400710647973602,-1.3506067619133633,0.4662180468590135,1.7326059294902671
0.19153738501294326,0.36074201342633044,1.0834515392994593,0.10034150719100898,-1.2056071796828483,0.7825175566922595,0.5796725022691007,0.7277136475461917,0.4282816218682483,1.3825602034824782,-1.4391438451085,-1.6625484390942808
1.3311444047824883,0.3871436472530395,0.8223695998133909,1.5594999573532786,-0.2107611444315964,1.7039710876660492,-1.3304410934497042,-0.010714201523001385,1.3033617943243672,0.7939340762304561,-0.5519468520290894,0.0619983191199297
-0.9053875557789105,0.5965387545356706,-0.5742971456410281,-1.1036951441809333,1.224110528121245,-0.6808317882160779,0.2822104020898228,-1.722190298047643,-1.3636456769550471,-0.17754124275999736,0.1150781332306094,-0.8667676569745045
-0.8246251952446392,-1.3815861967579983,-1.551068626310817,-0.7518164331022439,-0.20907555950749837,1.4078404718147117,0.22905760296244176,-1.2747372718318517,1.435397064317689,0.312916738505515,0.2645816956905968,-0.5556661768656019
1.2982225514310568,-0.5827037942353294,1.452961924001746,-1.2006476036673628,0.3311870062178905,1.4911060346193952,-1.6015325981937385,-0.4662808062705309,-0.3264718352992273,0.983486536789467,-0.17416325846835107,0.3324422478512711
1.2292228499793096,-0.7698411062846376,0.20298446677110066,-1.2293466542949427,0.14603672996796338,0.5519582940131799,-0.5568313783226138,-0.2491815435898638,-0.5657657265839305,-0.5831681973165682,-1.6334716731885368,-1.5509529222715468
-0.3298092073030301,0.0599775867307553,0.6564730924009763,-1.2291769815202551,-0.19071142375693795,-0.4494802252868463,1.3290937677738548,-0.5471008491385012,-1.2325023621421163,0.28907455127378695,1.3239754055338622,1.7684864307251458
1.2059562849380867,0.32039547981507505,0.30100276653741165,1.5099375151695527,-0.7681905615659299,-0.3987483844952545,1.1306078744295522,0.6011592060749168,0.8854007842332857,0.7152512628509926,-1.4799266538770355,0.19968425385994612
-1.270148274770457,1.5340733886367144,0.13257388296794928,1.243223149735192,-0.23992754981376455,0.2897635705050957,1.2686781785766652,-1.140978693530109,0.3851727786525924,1.7786401094032567,1.4998687221466451,0.5491880269681941
-0.5389081649908221,1.2295370275401192,0.7987076268699723,0.6153998376552487,-0.9818503969459766,0.8017009766645579,0.3881914485703196,0.5119578368277364,-0.8278059158527742,1.6935924561180518,0.21016596463432116,1.0679663076302848
0.16325107025044044,1.4215520346592874,0.3965190706051773,0.8981907502218778,0.4012917813999139,-1.0483827150799636,0.29198286776061166,0.061715191861394535,-0.7841678533719822,-1.622223249034366,0.23227003475518454,-0.6691486120739571
-1.5049587687625172,-0.8587051459450611,-0.24089438271412084,0.2545310957356359,-1.3580142890644897,0.5152681665850157,0.68680706497637,1.1521997491326612,-1.2821801850978884,-0.19743781170749372,0.22744782752739828,0.6566639207325699
-1.0799023281554743,1.5716335870869587,-0.026054349906904563,0.2441454196626382,0.06581613238821783,-0.516729584631365,-0.07725265778273269,0.4799942110135345,0.04685168221617706,0.5120816050230476,0.3919655321230823,-1.245257756606705
-0.8508636042526557,-1.3011153771080664,-0.9689835902688562,-0.18140352113210914,-0.5496504476110791,-0.06552963913431101,0.8583879204482866,0.1609254116161404,-0.9977249087348612,-0.6965064394685097,-1.2523787324951543,-1.0626017275623003
0.2528109154979871,-1.435234515609562,-1.017272945819686,1.0972755075210319,-0.9992696504924825,0.6714293557084963,-0.3222342139363107,1.381904340812453,0.41380245410761807,-0.5668165326420593,0.5787133374131049,1.418451682683127
1.133243277423472,0.4800585412363056,-1.309726711053803,-0.5218222692596699,-1.1223264400709319,0.3946210640774311,1.4830822138438613,0.06925974802637085,-1.4290549837251063,-1.3869311463347638,-1.4586261324878254,0.24521028147793963
1.6998212390539247,0.009294059001120555,0.2248414479797908,0.9516262309966036,-1.242403082890717,0.284253945226299,1.4317363267924663,0.43903892670337175,0.8431941353957515,-0.38444171276857264,-1.1325435968540825,0.34303028975020533
-1.1382114090052764,0.18932664056813922,0.155959246471783,1.4836199072288563,0.015573654450661044,-0.9454435018813816,1.4542210056006606,-0.5334189668868485,0.3438113460668167,0.318177047438288,-0.06830434310977652,-1.4601453637055244
